464	2
464	667
561	545
561	508
561	144
561	175
561	933
384	660
384	545
384	933
504	769
504	790
504	622
504	976
504	504
504	522
504	188
504	169
504	957
504	954
504	601
504	637
504	675
504	322
504	114
504	840
504	267
504	768
504	2
504	667
420	545
420	838
420	144
420	719
420	624
420	34
420	933
647	660
647	545
647	933
391	604
391	157
391	740
391	626
391	862
391	640
444	740
444	862
444	58
444	626
444	391
444	604
444	157
444	259
444	704
444	640
346	646
872	670
872	545
872	348
872	476
406	144
185	720
185	557
185	145
185	213
185	766
185	362
289	838
289	144
289	624
289	545
289	933
943	851
943	128
943	164
943	144
943	287
943	328
943	238
943	767
943	933
943	600
952	545
952	838
952	144
952	319
952	476
952	933
576	545
576	838
576	144
576	122
576	933
693	545
693	97
693	838
693	144
693	933
693	707
992	472
992	124
992	807
992	677
992	843
992	73
992	466
992	50
992	571
992	780
992	763
992	894
992	709
992	486
992	594
992	106
992	512
992	834
992	803
992	770
992	760
247	43
47	545
47	838
47	144
47	600
47	933
982	545
982	838
982	144
982	319
982	221
982	821
36	545
36	266
786	851
786	128
786	164
786	144
786	287
786	328
786	238
786	767
786	933
786	600
213	472
213	677
213	213
213	766
213	955
213	709
213	306
213	720
213	864
213	760
213	837
213	362
315	545
315	732
147	472
147	124
147	807
147	677
147	310
147	73
147	766
147	843
147	466
147	59
147	50
147	763
147	709
147	168
147	486
147	594
147	106
147	512
147	834
147	720
147	770
147	875
147	798
147	928
147	837
209	545
209	81
209	838
209	144
209	600
209	476
209	964
209	933
280	369
280	545
280	838
280	144
280	476
280	933
385	670
385	372
640	604
640	157
640	259
640	740
640	626
640	391
394	872
394	545
394	515
394	144
394	450
394	424
394	162
394	670
394	476
998	190
844	402
138	851
138	128
138	164
138	144
138	287
138	328
138	238
138	767
138	933
138	600
328	600
328	838
328	144
328	933
328	545
322	769
322	790
322	622
322	976
322	504
322	522
322	188
322	169
322	957
322	954
322	601
322	637
322	675
322	114
322	267
322	768
322	2
322	667
876	555
876	180
513	302
513	545
513	52
513	44
565	545
565	838
565	144
565	476
565	351
565	933
556	545
556	838
556	144
556	600
556	933
282	545
282	81
282	838
282	144
282	351
282	600
282	476
282	964
282	933
662	545
662	838
662	144
662	933
372	385
372	871
372	426
372	852
11	851
11	128
11	164
11	144
11	287
11	328
11	238
11	767
11	933
11	600
689	851
689	128
689	164
689	144
689	287
689	328
689	238
689	767
689	933
689	600
624	722
624	545
624	579
624	838
624	144
624	729
624	302
624	420
624	230
624	933
731	280
731	273
731	545
731	81
731	351
731	804
731	747
731	341
731	144
731	398
731	801
731	624
731	34
731	669
731	476
731	38
731	933
731	573
731	838
731	836
731	172
731	672
731	964
543	789
543	53
199	282
199	991
199	917
199	90
199	600
199	653
863	851
863	128
863	164
863	144
863	287
863	328
863	238
863	767
863	933
863	600
725	12
725	780
178	769
178	790
178	622
178	504
178	522
178	188
178	169
178	957
178	727
178	954
178	864
178	601
178	637
178	675
178	322
178	114
178	840
178	267
178	768
178	2
178	667
84	472
84	124
84	807
84	677
84	310
84	73
84	843
84	466
84	59
84	50
84	763
84	780
84	571
84	709
84	894
84	168
84	486
84	594
84	877
84	834
84	720
84	770
84	554
84	928
84	147
84	837
878	872
878	424
878	670
878	476
170	838
170	144
170	98
170	328
865	378
865	40
865	241
932	851
932	128
932	164
932	144
932	287
932	328
932	238
932	767
932	933
932	600
110	545
110	838
110	144
110	867
110	933
743	545
743	266
427	872
427	545
427	515
427	144
427	450
427	424
427	162
427	670
427	476
562	280
562	273
562	545
562	81
562	351
562	804
562	747
562	341
562	144
562	398
562	801
562	624
562	34
562	669
562	476
562	38
562	933
562	573
562	838
562	836
562	172
562	672
562	964
930	769
930	790
930	622
930	504
930	522
930	188
930	169
930	957
930	727
930	954
930	864
930	601
930	637
930	675
930	322
930	114
930	840
930	267
930	768
930	2
930	667
248	851
248	128
248	164
248	144
248	287
248	328
248	238
248	767
248	933
248	600
672	369
672	545
672	838
672	144
672	933
921	740
921	180
921	518
921	488
921	3
921	555
921	876
705	851
705	128
705	164
705	144
705	287
705	328
705	238
705	767
705	933
705	600
198	78
198	859
761	144
761	933
761	545
761	319
712	29
68	280
68	273
68	545
68	81
68	351
68	804
68	747
68	341
68	144
68	398
68	801
68	624
68	34
68	669
68	476
68	38
68	933
68	573
68	838
68	836
68	172
68	672
68	964
73	472
73	124
73	807
73	677
73	310
73	766
73	843
73	466
73	59
73	50
73	763
73	709
73	780
73	306
73	486
73	168
73	594
73	512
73	877
73	834
73	720
73	803
73	770
73	928
73	147
73	837
73	557
34	369
34	545
34	86
34	81
34	838
34	144
34	867
34	420
34	719
34	672
34	624
34	933
34	889
120	433
120	921
120	876
526	543
526	337
526	847
526	738
526	53
526	921
814	894
814	720
814	807
814	843
814	73
814	955
814	766
814	279
819	144
819	545
819	838
819	933
750	545
750	838
750	144
750	933
795	769
795	790
795	622
795	504
795	522
795	188
795	169
795	957
795	727
795	954
795	864
795	601
795	637
795	675
795	322
795	114
795	840
795	267
795	768
795	2
795	667
13	660
13	545
13	933
419	838
419	144
419	933
419	545
839	851
839	128
839	164
839	144
839	287
839	328
839	238
839	767
839	933
839	600
934	472
934	124
934	807
934	677
934	310
934	73
934	766
934	843
934	466
934	59
934	50
934	780
934	709
934	894
934	168
934	486
934	594
934	106
934	512
934	877
934	834
934	720
934	803
934	770
934	928
934	147
934	837
239	851
239	128
239	164
239	144
239	287
239	328
239	238
239	767
239	933
239	600
964	476
964	81
694	472
694	124
694	807
694	843
694	766
694	50
694	780
694	894
694	486
694	594
694	106
694	512
694	877
694	760
718	851
718	128
718	164
718	144
718	287
718	328
718	238
718	767
718	933
718	600
773	801
773	870
773	14
773	90
773	600
773	917
773	753
773	653
581	378
581	40
581	241
862	604
862	157
862	740
862	391
960	369
960	545
960	838
960	144
960	933
792	380
792	545
547	801
547	870
547	14
547	90
547	600
547	917
547	753
547	653
229	545
340	543
340	350
340	337
340	847
340	738
340	53
57	545
57	838
57	144
57	933
908	302
908	545
908	52
908	44
823	628
823	40
823	141
823	787
935	720
935	472
935	486
935	928
935	124
935	650
935	362
388	851
388	128
388	164
388	144
388	287
388	328
388	238
388	767
388	933
388	600
794	122
794	933
794	21
379	176
379	838
379	144
379	450
379	962
379	520
379	471
379	933
971	986
971	875
971	840
971	392
42	838
42	144
42	545
42	933
926	851
926	128
926	164
926	144
926	287
926	328
926	238
926	767
926	933
926	600
461	545
461	175
461	838
461	319
461	600
461	933
249	545
249	838
249	144
249	476
249	933
413	545
413	838
413	144
413	349
413	319
413	221
413	79
413	844
413	933
409	28
910	543
910	337
910	847
910	738
910	53
910	921
496	144
496	476
892	851
892	128
892	164
892	144
892	287
892	328
892	238
892	767
892	933
892	600
81	369
81	476
81	964
81	545
432	851
432	128
432	164
432	144
432	287
432	328
432	238
432	767
432	933
432	600
475	144
961	838
961	144
961	545
961	867
961	933
271	851
271	128
271	164
271	144
271	287
271	328
271	238
271	767
271	933
271	600
900	380
900	545
602	545
602	232
602	838
602	144
602	420
602	933
639	851
639	128
639	164
639	144
639	287
639	328
639	238
639	767
639	933
639	600
101	894
101	720
101	807
101	843
101	73
101	955
101	766
101	279
236	976
236	233
236	740
772	489
772	511
772	883
74	476
380	580
380	545
380	896
380	294
850	604
850	157
850	259
850	740
850	626
850	391
132	144
434	122
434	319
434	776
434	933
434	751
434	944
529	851
529	128
529	164
529	144
529	287
529	328
529	238
529	767
529	933
529	600
614	20
614	89
614	158
614	732
708	851
708	128
708	164
708	144
708	287
708	328
708	238
708	767
708	933
708	600
810	157
810	259
810	740
810	626
810	391
810	640
500	986
500	198
500	976
500	798
35	838
35	681
35	144
35	600
35	156
35	933
173	976
296	956
296	949
296	546
296	494
296	251
296	953
190	998
190	402
966	956
966	949
966	546
966	494
966	251
966	953
597	720
597	306
597	557
597	955
597	650
597	837
342	144
890	600
117	801
117	870
117	14
117	90
117	600
117	917
117	753
117	653
836	369
287	545
968	600
609	472
609	124
609	807
609	677
609	310
609	73
609	766
609	843
609	59
609	50
609	763
609	709
609	780
609	894
609	168
609	486
609	594
609	512
609	877
609	834
609	720
609	770
609	554
609	928
609	147
609	837
440	603
440	28
637	769
637	790
637	622
637	976
637	504
637	522
637	188
637	169
637	957
637	986
637	954
637	601
637	675
637	322
637	114
637	267
637	768
637	2
637	667
383	838
383	144
383	545
383	867
383	933
314	545
314	838
314	144
314	319
314	221
314	821
105	838
105	144
105	624
105	545
105	933
811	472
811	124
811	807
811	677
811	310
811	73
811	766
811	955
811	843
811	466
811	50
811	386
811	763
811	780
811	709
811	59
811	306
811	486
811	168
811	594
811	512
811	834
811	720
811	770
811	928
811	147
811	213
811	837
598	851
598	128
598	164
598	144
598	287
598	328
598	238
598	767
598	933
598	600
111	472
111	677
111	213
111	766
111	955
111	709
111	306
111	720
111	864
111	760
111	837
111	362
583	838
583	144
583	545
583	933
813	144
659	801
659	870
659	14
659	90
659	600
659	917
659	753
659	653
71	838
71	144
71	624
71	545
71	933
881	851
881	128
881	164
881	144
881	287
881	328
881	238
881	767
881	933
881	600
503	545
503	838
503	144
503	600
503	933
149	396
149	232
149	144
149	815
149	476
149	492
502	986
502	198
502	976
502	798
205	851
205	128
205	164
205	144
205	287
205	328
205	238
205	767
205	933
205	600
211	851
211	128
211	164
211	144
211	287
211	328
211	238
211	767
211	933
211	600
72	347
72	729
72	122
72	319
72	719
72	387
72	42
72	616
72	889
72	144
72	867
72	624
72	221
72	238
72	600
72	34
72	476
72	933
72	369
72	838
72	732
72	420
72	672
436	851
436	128
436	164
436	144
436	287
436	328
436	238
436	767
436	933
436	600
349	79
349	402
623	144
623	933
623	545
623	319
486	472
486	124
486	807
486	677
486	310
486	73
486	766
486	843
486	466
486	50
486	763
486	780
486	709
486	894
486	168
486	594
486	512
486	877
486	834
486	720
486	770
486	928
486	147
486	837
486	59
800	600
800	545
45	545
45	838
45	144
45	319
45	221
45	821
531	144
63	489
63	511
63	883
291	280
291	273
291	545
291	81
291	351
291	804
291	747
291	341
291	144
291	398
291	801
291	624
291	34
291	669
291	476
291	38
291	933
291	573
291	838
291	836
291	172
291	672
291	964
488	337
488	15
488	518
488	546
488	931
488	3
488	251
488	53
488	921
40	545
40	838
40	144
40	933
446	545
446	838
446	144
446	476
446	933
77	545
77	838
77	144
77	476
77	933
425	851
425	128
425	164
425	144
425	287
425	328
425	238
425	767
425	933
425	600
297	851
297	128
297	164
297	144
297	287
297	328
297	238
297	767
297	933
297	600
27	545
27	838
27	144
27	319
27	221
27	821
79	545
79	671
79	838
79	144
79	349
79	933
79	402
405	896
2	769
2	790
2	622
2	976
2	504
2	522
2	188
2	169
2	957
2	954
2	601
2	637
2	675
2	322
2	114
2	267
2	768
2	667
653	801
653	870
653	14
653	90
653	600
653	917
653	753
653	653
825	851
825	128
825	164
825	144
825	287
825	328
825	238
825	767
825	933
825	600
353	720
353	557
353	145
353	213
353	766
353	362
214	472
214	124
214	807
214	677
214	310
214	73
214	766
214	843
214	466
214	59
214	763
214	780
214	709
214	168
214	486
214	594
214	512
214	877
214	834
214	720
214	770
214	871
214	928
214	147
214	837
490	472
490	124
490	807
490	677
490	310
490	73
490	843
490	976
490	466
490	50
490	763
490	780
490	709
490	59
490	168
490	486
490	594
490	106
490	512
490	834
490	720
490	770
490	928
490	147
490	837
897	801
897	870
897	14
897	90
897	600
897	917
897	753
897	653
698	369
698	545
698	669
698	838
698	144
698	476
698	933
683	917
683	110
683	52
683	348
683	610
683	135
683	478
683	341
683	962
683	754
683	600
683	209
683	454
683	693
683	90
683	103
683	653
59	472
59	124
59	807
59	677
59	310
59	73
59	843
59	466
59	50
59	763
59	709
59	168
59	486
59	594
59	512
59	834
59	720
59	770
59	928
59	147
59	837
82	102
266	545
266	266
272	545
272	266
663	740
663	180
663	518
663	488
663	3
663	555
663	876
536	144
536	450
536	476
536	507
536	135
158	20
158	89
158	614
22	144
234	479
734	543
332	801
332	870
332	14
332	90
332	600
332	917
332	753
332	653
654	545
654	838
654	144
654	319
654	221
654	821
244	545
244	319
244	933
244	751
244	600
339	545
604	157
604	259
604	740
604	626
604	391
604	640
977	894
977	720
977	807
977	843
977	73
977	955
977	766
977	279
620	851
620	128
620	164
620	144
620	287
620	328
620	238
620	767
620	933
620	600
201	144
521	545
521	81
521	838
521	144
521	964
521	476
521	933
983	456
983	545
983	347
983	838
983	681
983	144
983	867
983	868
983	933
673	851
673	128
673	164
673	144
673	287
673	328
673	238
673	767
673	933
673	600
484	838
484	681
484	144
484	600
484	156
484	933
827	380
827	545
439	801
439	870
439	14
439	90
439	600
439	917
439	753
439	653
69	144
856	476
856	895
856	424
395	518
326	122
326	319
326	776
326	933
326	751
326	944
292	801
292	870
292	14
292	90
292	600
292	917
292	753
292	653
407	956
338	545
338	81
338	838
338	144
338	172
338	476
338	933
457	545
457	838
457	144
457	600
457	933
403	543
403	337
403	847
403	738
403	53
403	921
553	801
553	870
553	14
553	90
553	600
553	917
553	753
553	653
206	472
206	124
206	807
206	677
206	310
206	73
206	766
206	843
206	466
206	59
206	50
206	763
206	780
206	709
206	168
206	486
206	594
206	512
206	877
206	834
206	720
206	770
206	928
206	147
206	837
76	712
261	545
261	838
261	144
261	933
453	545
453	838
453	144
453	476
453	933
809	545
809	838
809	144
809	476
809	933
175	600
818	545
818	670
818	354
818	319
818	933
993	841
873	851
873	128
873	164
873	144
873	287
873	328
873	238
873	767
873	933
873	600
19	720
19	306
19	557
19	955
19	650
19	837
776	933
776	751
776	776
381	851
381	128
381	164
381	144
381	287
381	328
381	238
381	767
381	933
381	600
828	302
828	545
828	52
828	44
354	545
354	660
354	327
354	354
354	319
354	751
377	545
377	838
377	144
377	476
377	933
974	758
974	545
974	838
974	144
974	476
974	933
648	273
648	476
648	840
533	144
227	980
227	16
227	181
970	740
970	58
970	144
970	614
307	472
307	124
307	807
307	677
307	310
307	73
307	843
307	466
307	213
307	59
307	763
307	571
307	780
307	50
307	168
307	486
307	594
307	512
307	877
307	834
307	720
307	803
307	770
307	554
307	928
307	147
307	837
95	851
95	128
95	164
95	144
95	287
95	328
95	238
95	767
95	933
95	600
607	213
915	867
915	224
958	851
958	128
958	164
958	144
958	287
958	328
958	238
958	767
958	933
958	600
343	144
343	545
343	838
343	933
491	280
491	273
491	545
491	81
491	351
491	804
491	747
491	341
491	144
491	398
491	801
491	624
491	34
491	669
491	476
491	38
491	933
491	573
491	838
491	836
491	172
491	672
491	964
812	851
812	128
812	164
812	144
812	287
812	328
812	238
812	767
812	933
812	600
512	472
512	124
512	807
512	677
512	310
512	73
512	843
512	466
512	59
512	50
512	763
512	780
512	571
512	709
512	894
512	168
512	486
512	594
512	877
512	834
512	720
512	770
512	554
512	928
512	147
512	837
311	224
311	144
311	915
311	838
311	933
348	872
348	545
348	838
348	144
348	476
348	933
793	894
793	720
793	807
793	843
793	73
793	955
793	766
793	279
134	670
134	545
134	476
134	872
613	917
613	110
613	52
613	348
613	610
613	135
613	478
613	341
613	962
613	754
613	600
613	209
613	454
613	693
613	90
613	103
613	653
90	282
90	991
90	917
90	90
90	600
90	653
38	545
38	369
38	81
38	838
38	144
38	351
38	476
38	933
168	472
168	124
168	807
168	677
168	310
168	73
168	843
168	466
168	59
168	50
168	763
168	780
168	709
168	168
168	486
168	594
168	512
168	877
168	834
168	720
168	770
168	928
168	147
168	837
176	838
176	144
176	933
176	379
535	545
535	81
535	838
535	144
535	964
535	476
535	933
638	545
638	732
779	851
779	128
779	164
779	144
779	287
779	328
779	238
779	767
779	933
779	600
184	872
184	424
184	670
184	476
94	545
94	838
94	144
94	122
94	933
148	144
148	545
181	255
181	700
181	70
181	980
181	16
909	280
909	273
909	545
909	81
909	351
909	804
909	747
909	341
909	144
909	398
909	801
909	624
909	34
909	669
909	476
909	38
909	933
909	573
909	838
909	836
909	172
909	672
909	964
924	351
924	144
664	606
329	986
329	875
329	840
329	392
274	851
274	128
274	164
274	144
274	287
274	328
274	238
274	767
274	933
274	600
884	894
884	720
884	807
884	843
884	73
884	955
884	766
884	279
999	53
999	337
999	999
330	954
330	976
309	518
574	646
140	740
140	304
634	851
634	128
634	164
634	144
634	287
634	328
634	238
634	767
634	933
634	600
424	872
424	424
424	670
424	476
378	628
378	40
378	141
378	787
608	606
573	369
573	545
573	838
573	144
573	476
573	933
365	144
950	851
950	128
950	164
950	144
950	287
950	328
950	238
950	767
950	933
950	600
905	976
905	191
60	122
60	933
60	21
53	543
53	350
53	337
53	488
53	847
53	738
53	3
642	838
642	144
642	624
642	545
642	933
652	545
652	838
652	144
652	319
652	221
652	821
93	851
93	128
93	164
93	144
93	287
93	328
93	238
93	767
93	933
93	600
215	347
215	729
215	122
215	319
215	719
215	387
215	42
215	616
215	889
215	144
215	867
215	624
215	221
215	238
215	600
215	34
215	476
215	933
215	369
215	838
215	732
215	420
215	672
953	966
953	949
953	220
136	136
114	769
114	790
114	622
114	976
114	504
114	522
114	188
114	169
114	957
114	954
114	601
114	637
114	675
114	322
114	267
114	768
114	2
114	667
605	660
605	545
605	933
472	124
472	807
472	677
472	310
472	73
472	766
472	843
472	466
472	59
472	50
472	763
472	709
472	780
472	894
472	306
472	486
472	168
472	594
472	512
472	877
472	834
472	720
472	770
472	928
472	147
472	213
472	837
514	157
514	259
514	740
514	626
514	391
514	640
546	956
546	130
546	518
546	949
546	488
546	966
546	251
891	157
891	259
891	740
891	626
891	391
891	640
368	518
843	472
843	124
843	807
843	677
843	310
843	73
843	766
843	955
843	466
843	59
843	50
843	763
843	571
843	780
843	709
843	894
843	306
843	486
843	168
843	594
843	512
843	877
843	834
843	720
843	770
843	928
843	147
843	837
843	557
843	362
417	545
142	347
142	729
142	122
142	319
142	719
142	387
142	42
142	616
142	889
142	144
142	867
142	624
142	221
142	238
142	600
142	34
142	476
142	933
142	369
142	838
142	732
142	420
142	672
534	801
534	870
534	14
534	90
534	600
534	917
534	753
534	653
193	35
193	681
193	838
193	144
193	914
193	933
193	311
316	720
316	472
316	486
316	928
316	124
316	650
316	362
458	851
458	128
458	164
458	144
458	287
458	328
458	238
458	767
458	933
458	600
422	273
422	476
422	840
749	545
749	660
749	327
749	354
749	319
749	751
650	720
650	557
650	145
650	213
650	766
650	362
788	282
788	991
788	917
788	90
788	600
788	653
302	545
302	908
302	476
319	545
319	136
319	508
319	821
319	221
319	751
319	944
360	838
360	144
360	545
360	867
360	933
631	604
631	157
631	259
631	740
631	626
631	391
777	545
777	266
509	456
509	545
509	885
509	983
509	838
509	144
509	867
509	868
509	933
713	545
713	838
713	144
713	600
713	933
290	35
290	681
290	838
290	144
290	914
290	933
290	311
995	606
370	347
370	729
370	122
370	319
370	719
370	387
370	42
370	616
370	889
370	144
370	867
370	624
370	221
370	238
370	600
370	34
370	476
370	933
370	369
370	838
370	732
370	420
370	672
299	838
299	144
299	933
299	545
895	545
895	81
895	838
895	144
895	856
895	989
895	933
678	740
678	862
678	58
678	626
678	391
678	604
678	157
678	259
678	704
678	640
994	894
994	720
994	807
994	843
994	73
994	955
994	766
994	279
875	986
875	20
875	840
875	798
834	472
834	124
834	807
834	677
834	310
834	73
834	766
834	843
834	466
834	59
834	50
834	763
834	780
834	709
834	168
834	486
834	594
834	106
834	512
834	877
834	720
834	803
834	770
834	928
834	147
834	837
267	769
267	790
267	622
267	976
267	504
267	522
267	188
267	169
267	957
267	954
267	601
267	637
267	675
267	322
267	114
267	768
267	2
267	667
537	190
911	545
911	515
911	81
911	838
911	144
911	476
911	933
517	280
517	273
517	545
517	81
517	351
517	804
517	747
517	341
517	144
517	398
517	801
517	624
517	34
517	669
517	476
517	38
517	933
517	573
517	838
517	836
517	172
517	672
517	964
706	851
706	128
706	164
706	144
706	287
706	328
706	238
706	767
706	933
706	600
375	872
375	545
375	515
375	144
375	450
375	424
375	162
375	670
375	476
641	273
641	476
641	840
760	12
760	780
769	790
769	622
769	976
769	504
769	522
769	188
769	169
769	957
769	954
769	601
769	637
769	675
769	322
769	114
769	267
769	768
769	2
769	667
885	545
885	347
885	838
885	144
885	933
655	838
655	144
655	933
655	545
931	251
931	488
257	450
257	772
558	545
558	838
558	144
558	476
558	351
558	933
31	545
31	838
31	144
31	319
31	221
31	821
88	144
845	933
962	838
962	144
962	933
962	379
358	851
358	128
358	164
358	144
358	287
358	328
358	238
358	767
358	933
358	600
904	144
97	545
97	81
97	838
97	144
97	933
55	508
55	476
55	933
976	769
976	790
976	622
976	504
976	522
976	188
976	169
976	957
976	727
976	954
976	864
976	601
976	637
976	675
976	322
976	114
976	840
976	267
976	768
976	2
976	667
986	875
986	976
986	766
986	637
986	2
986	798
986	386
732	545
732	732
460	472
460	677
460	213
460	766
460	955
460	709
460	306
460	720
460	864
460	760
460	837
460	362
898	606
933	545
933	508
933	144
933	175
933	933
456	545
456	52
456	983
456	144
456	838
456	867
456	868
456	600
456	933
456	914
456	907
393	604
393	157
393	259
393	740
393	626
393	391
548	545
548	266
430	908
169	769
169	790
169	622
169	976
169	504
169	522
169	188
169	957
169	954
169	601
169	637
169	675
169	322
169	114
169	267
169	768
169	2
169	667
284	769
284	790
284	622
284	504
284	522
284	188
284	169
284	957
284	727
284	954
284	864
284	601
284	637
284	675
284	322
284	114
284	840
284	267
284	768
284	2
284	667
829	933
829	545
829	476
829	860
948	472
948	124
948	807
948	677
948	310
948	73
948	766
948	843
948	466
948	50
948	763
948	571
948	780
948	709
948	168
948	486
948	106
948	512
948	877
948	834
948	720
948	803
948	770
948	928
948	147
948	837
948	59
762	144
347	456
347	545
347	885
347	983
347	838
347	144
347	867
347	868
347	933
253	851
253	128
253	164
253	144
253	287
253	328
253	238
253	767
253	933
253	600
969	144
590	801
590	870
590	14
590	90
590	600
590	917
590	753
590	653
376	124
376	807
376	677
376	310
376	73
376	766
376	843
376	466
376	59
376	50
376	763
376	709
376	780
376	894
376	306
376	486
376	168
376	594
376	512
376	877
376	834
376	720
376	770
376	928
376	147
376	213
376	837
723	769
723	790
723	622
723	976
723	504
723	522
723	188
723	957
723	954
723	601
723	637
723	675
723	322
723	114
723	267
723	768
723	2
723	667
137	545
137	81
137	838
137	144
137	133
137	476
137	933
145	469
400	986
400	875
400	840
400	392
775	518
879	917
879	110
879	52
879	348
879	610
879	135
879	478
879	341
879	962
879	754
879	600
879	209
879	454
879	693
879	90
879	103
879	653
925	122
925	319
925	776
925	933
925	751
925	944
480	280
480	273
480	545
480	81
480	351
480	804
480	747
480	341
480	144
480	398
480	801
480	624
480	34
480	669
480	476
480	38
480	933
480	573
480	838
480	836
480	172
480	672
480	964
155	545
155	660
155	327
155	354
155	319
155	751
886	740
886	58
886	144
886	614
789	543
396	496
396	545
396	133
396	838
396	144
396	476
396	933
893	851
893	128
893	164
893	144
893	287
893	328
893	238
893	767
893	933
893	600
288	545
288	838
288	144
288	933
714	472
714	124
714	807
714	677
714	310
714	73
714	766
714	843
714	466
714	50
714	763
714	780
714	709
714	894
714	168
714	594
714	512
714	877
714	834
714	720
714	770
714	928
714	147
714	837
714	59
223	677
223	766
223	955
223	780
223	554
223	928
223	650
223	557
223	362
741	144
741	545
165	600
165	144
165	476
165	776
165	545
578	396
578	232
578	144
578	815
578	476
578	492
880	545
880	796
880	740
955	720
955	807
955	677
955	145
955	763
501	545
501	838
501	144
501	319
501	221
501	821
633	144
592	35
592	681
592	838
592	144
592	914
592	933
592	311
815	232
815	133
815	476
815	492
774	851
774	128
774	164
774	144
774	287
774	328
774	238
774	767
774	933
774	600
463	472
463	124
463	807
463	677
463	310
463	73
463	766
463	843
463	466
463	59
463	50
463	763
463	780
463	709
463	168
463	486
463	594
463	106
463	512
463	877
463	720
463	803
463	770
463	928
463	147
463	837
80	351
80	144
156	35
156	681
156	838
156	144
156	914
156	933
156	311
341	369
341	545
341	838
341	144
341	476
341	933
335	801
335	870
335	14
335	90
335	600
335	917
335	753
335	653
538	122
538	319
538	776
538	933
538	751
538	944
416	894
416	720
416	807
416	843
416	73
416	955
416	766
416	279
859	78
669	369
